#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       
	1.0             	2.0             	2.0             	0.337           	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	58.5            	0.0147159675297497	0.0000207521682676	0.0147159675297497	0.0000207521682676	0.0003396486034296	0.0000009008264175	0.0000003435632151	0.0000000020810477	-0.5759135581340665	0.0000086416498030	0.3316803454035628	0.0000099543610381	0.2841306875736281	0.0000032351450384	0.0003396546229388	0.0000001405355038	0.0000000030497927	0.0000000000073031	0.0000003451774102	0.0000000002858964	0.0054699943994748	0.0000035782113864	0.0043199555835258	0.0000021818709970	0.0003284572147569	0.0000006178011464	1.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	-0.0001956488229744	0.0000005193905602	-0.0001892006827290	0.0000003564543577	0.4665429254148077	0.0019470209496549	-2.0000000000000000	0.0000000000001000	0.3358104566433342	0.0009177426304671	0.3342212379890586	0.0000153002155447	0.7897619651071321	0.0003275739617339	0.0247756387000000	0.0000000000001000	124.8370528513506912	5.2336896033756153	120.4842605672272668	3.6720609127541528
	1.0             	2.0             	2.0             	0.341           	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	42.7            	0.0280868262556753	0.0000500220860922	0.0280868262556753	0.0000500220860922	0.0012333161850021	0.0000041421979245	0.0000045115554879	0.0000000347110436	-0.6057583548643105	0.0000130850207207	0.3669481281435475	0.0000158537305448	0.2701818813233450	0.0000046076002503	0.0012354217615465	0.0000013870189533	0.0000001810167071	0.0000000011529667	0.0000045193951084	0.0000000102356318	0.0156555915214094	0.0000188531453692	0.0113580221110827	0.0000103179168505	0.0010890886502593	0.0000026203043970	1.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	0.0000000000000000	0.0000000000001000	-0.0007474127472646	0.0000025159068238	-0.0006599617138236	0.0000015932881123	0.6029388652026918	0.0032210825468418	-2.0000000000000000	0.0000000000001000	0.3370305690207870	0.0010986053681335	0.3377165675117514	0.0000770323060369	0.7255233138846581	0.0005268279361549	0.0573812231000000	0.0000000000001000	275.3047810250492375	6.8000199982691187	227.9591486625454877	4.9004848224042981
	1.0             	2.0             	2.0             	0.343           	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	41.3            	0.0591613839619487	0.0001323604176440	0.0591613839619487	0.0001323604176440	0.0053844903245136	0.0000227546334844	0.0000804289337825	0.0000006995393518	-0.6250077490435031	0.0000168422239491	0.3906408466627043	0.0000210546825178	0.2620262034476201	0.0000056546797809	0.0053865418566209	0.0000150130865220	0.0000172733279374	0.0000002181262256	0.0000808087480552	0.0000004559712427	0.0463994642659542	0.0000978447216997	0.0277710324491327	0.0000379229954130	0.0032750954106206	0.0000087854569728	0.9972642489535307	0.0001210114402202	0.0027211814937562	0.0001205919518108	0.0000900595905971	0.0000234641598299	0.0000313799115205	0.0000231604996550	-0.0033686586521450	0.0000142991908239	-0.0020481131372561	0.0000055238550456	0.7599366765265565	0.0045063630678535	-1.9945149601922727	0.0002431260496946	0.3603908244069713	0.0010924228759978	0.3589806498418219	0.0003282262467188	0.5985322027227439	0.0008211238251112	0.1267536480000000	0.0000000000001000	643.5901577158463169	8.6116306847060535	370.0377549003522972	5.7031696716278750
	1.0             	2.0             	2.0             	0.3431          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	26.5            	0.0626852102261372	0.0001830823405728	0.0626852102261372	0.0001830823405728	0.0060378851807734	0.0000332420846590	0.0001000322674262	0.0000011312863660	-0.6261406276980128	0.0000212600489669	0.3920584165722880	0.0000266273911265	0.2615683530187549	0.0000071585153431	0.0060666632629966	0.0000226460696623	0.0000244250480326	0.0000003868423301	0.0001013774461401	0.0000007597132804	0.0503148737510886	0.0001380565919938	0.0293877929156658	0.0000519277243093	0.0035152456176763	0.0000120695678386	0.9960062211202678	0.0002000705931404	0.0039257342288360	0.0001982182729841	0.0000963672550109	0.0000284272818971	0.0000513454142783	0.0000207679322977	-0.0037844381011129	0.0000209295308482	-0.0022023093355375	0.0000076007222036	0.7812462433702662	0.0055662400818532	-1.9919359955560838	0.0004042929011403	0.3643224596402051	0.0014061160428756	0.3628465258025868	0.0004547820496127	0.5839441279513092	0.0010532693335550	0.1373086280000000	0.0000000000001000	675.9484953751942840	10.1740157698332485	382.0300867039135255	6.8254047960092787
	1.0             	2.0             	2.0             	0.3433          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	20.1            	0.0727299394939163	0.0002562334742986	0.0727299394939163	0.0002562334742986	0.0080422326001032	0.0000533632136131	0.0001711708628039	0.0000022759657751	-0.6284931899211005	0.0000239353085960	0.3950102461339930	0.0000300920078063	0.2606293715522717	0.0000079793187699	0.0080390698742955	0.0000379776178208	0.0000541447039192	0.0000009877138144	0.0001716168337538	0.0000016185934866	0.0609748082349837	0.0002030606442704	0.0332270171016638	0.0000647640794599	0.0040400277910759	0.0000154270568212	0.9902924289417107	0.0003666087309028	0.0094225580570326	0.0003561111086227	0.0003106681620515	0.0000588178408395	0.0002358560553609	0.0000511843298142	-0.0050607104447812	0.0000337362253153	-0.0025405634729145	0.0000097499598030	0.8108836956425625	0.0063371942430127	-1.9803002202552211	0.0007495575618325	0.3762421554688798	0.0016537089818499	0.3759849435794538	0.0006473892898075	0.5446492282757104	0.0013067808981925	0.1606907820000000	0.0000000000001000	817.2457965314829380	11.8338641502272726	372.0200238226301508	7.3588057833893199
	1.0             	2.0             	2.0             	0.3435          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	20.1            	0.0853576544879103	0.0003049926285089	0.0853576544879103	0.0003049926285089	0.0109507883141536	0.0000732070408991	0.0003060770316042	0.0000040224966659	-0.6308196472462193	0.0000235411948678	0.3979403799160864	0.0000297081674239	0.2597059937566804	0.0000077808887752	0.0109071015644977	0.0000565854874850	0.0001249876894634	0.0000023007715280	0.0003012729776573	0.0000031021145325	0.0746516318357128	0.0002576845369925	0.0370264677338250	0.0000656596053245	0.0045312365780850	0.0000161206140329	0.9754601178322120	0.0005856264349566	0.0233270036951350	0.0005526046525553	0.0010234735477640	0.0000989388396047	0.0011601764854218	0.0001133346671730	-0.0069179781534239	0.0000464932910832	-0.0028598168823683	0.0000102199153528	0.8636863029226182	0.0064852013739622	-1.9497095107287326	0.0012194909356584	0.3907957616778775	0.0015825921141060	0.3935690365958224	0.0007857668414828	0.4957678095945285	0.0013449610002969	0.1913701680000000	0.0000000000001000	974.6351015231805377	12.7133483399592926	326.1526283906199524	7.0887466474651726
	1.0             	2.0             	2.0             	0.3438          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	27.1            	0.1175191469076529	0.0004796100276663	0.1175191469076529	0.0004796100276663	0.0196309865229157	0.0001444384450461	0.0008398352883213	0.0000113361971698	-0.6347561803572829	0.0000261479068181	0.4029229168893946	0.0000332036810800	0.2581786494414413	0.0000085610683191	0.0196275553631283	0.0001244843481675	0.0005085573924854	0.0000086621866374	0.0008440100947575	0.0000098190917502	0.1094169428119311	0.0004410370788454	0.0427084191267190	0.0000802840661290	0.0052645231162427	0.0000204564820051	0.9120469578367503	0.0014508882878709	0.0779777016809767	0.0012225732200958	0.0047403567284541	0.0002212435369545	0.0100699311692973	0.0004253099292958	-0.0124828600505573	0.0000923749314337	-0.0033425865741556	0.0000130233354498	0.9357088307115522	0.0075462801033729	-1.8140914352718502	0.0031910237237190	0.4581927191390959	0.0018234379901640	0.4559207359060371	0.0012527577745723	0.3900007404435689	0.0016130566648450	0.2673696820000000	0.0000000000001000	1187.2059069106546758	14.3933512194189124	174.6218038079456107	7.4028760876432624
	1.0             	2.0             	2.0             	0.344           	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	19.5            	0.1545188388750330	0.0007019557835334	0.1545188388750330	0.0007019557835334	0.0318953183093782	0.0002450981580112	0.0018885861379278	0.0000239618247756	-0.6376981084605878	0.0000303824676364	0.4066673879738288	0.0000387632958505	0.2570705822952167	0.0000098373477380	0.0318139217803613	0.0002189688835951	0.0014009939726311	0.0000205891361419	0.0018831481922926	0.0000215535190746	0.1486398369062034	0.0006591384161364	0.0436488269846603	0.0001119327857681	0.0053254765885714	0.0000256417823875	0.7913807725863981	0.0025792146513615	0.1656734363765720	0.0019143395547878	0.0124050600197881	0.0004134356385406	0.0428490054472142	0.0011089558590450	-0.0203811588384857	0.0001575206004390	-0.0033955008230000	0.0000163539974627	1.0571932298354276	0.0092794852104623	-1.5398658628977189	0.0060239172529852	0.5383792007722367	0.0022243629778119	0.5372792149767083	0.0017777110912996	0.2936751778423368	0.0018599487860392	0.3514689270000000	0.0000000000001000	1369.5924851567697260	16.6295652871318147	-103.3754142299872427	8.7311793963419770
	1.0             	2.0             	2.0             	0.3441          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	17.1            	0.1765332269300968	0.0007851485328802	0.1765332269300968	0.0007851485328802	0.0400707581767716	0.0002974521062505	0.0027346257875622	0.0000331126696091	-0.6392226632261219	0.0000321452053010	0.4086147269687811	0.0000411142214826	0.2565024469186576	0.0000103308230078	0.0401579789361598	0.0002705740124034	0.0021912831746378	0.0000297588362882	0.0027415200242707	0.0000302484735945	0.1724288798588781	0.0007433974345225	0.0427242884597956	0.0001347880144538	0.0052442842343579	0.0000286692793873	0.7064120348949745	0.0031171664215549	0.2139460628054417	0.0020616858820457	0.0158947006379589	0.0004581538241047	0.0795333981912240	0.0016365346200811	-0.0256675227390892	0.0001917161408550	-0.0033507734319093	0.0000183071515519	1.1293399782803040	0.0100938305814591	-1.3332321714069917	0.0076054318139587	0.5871079269990498	0.0023003591254844	0.5882095554149567	0.0019257748868768	0.2477526752197438	0.0018252752048916	0.4104853830000000	0.0000000000001000	1397.5674321939229685	16.7393581387921415	-298.0825651577546864	9.6554503823497129
	1.0             	2.0             	2.0             	0.3443          	1024.0          	10.0            	1000.0          	1001.0          	5x              	100.0           	1000.0          	16.8            	0.2372362035500016	0.0008699733012869	0.2372362035500016	0.0008699733012869	0.0652804067871239	0.0003824156945834	0.0058474429850238	0.0000530712358935	-0.6427663728238561	0.0000346745052531	0.4131584768572833	0.0000445819074040	0.2552146791589114	0.0000110559145889	0.0655272463411799	0.0003541601404643	0.0052653176411628	0.0000506900027674	0.0058767747771377	0.0000494822875489	0.2358479463689117	0.0008239731431519	0.0353853910929497	0.0001828922489889	0.0043006284875820	0.0000329576196850	0.4523416474952658	0.0036569937121094	0.3121229050742563	0.0020281525348894	0.0269754471731365	0.0005873379256720	0.2353389824175459	0.0029174692437396	-0.0420353085946440	0.0002479580406913	-0.0027607274456807	0.0000211133272638	1.2293180467184990	0.0114981137087229	-0.6692630401536287	0.0098762925086164	0.7288599042807440	0.0022032225586200	0.7306329987907446	0.0019422412125644	0.1500807436807528	0.0015565722759236	0.6102302509999999	0.0000000000001000	1209.3008033722423988	14.3857973412634923	-870.0849308673700762	14.1270127121372067
